Gene	Labels	Color
SLC39A14	5	green
SLC39A2	2	blue
SLC39A3	22	darkgreen
SLC39A4	2	blue
SLC39A5	8	pink
SLC39A6	15	midnightblue
SLC39A7	8	pink
SLC39A8	2	blue
SLC3A1	6	red
SLC3A2	13	salmon
SLC40A1	5	green
SLC41A1	1	turquoise
SLC41A2	2	blue
SLC43A1	5	green
SLC43A2	9	magenta
SLC43A3	28	skyblue
SLC44A1	6	red
SLC44A3	31	paleturquoise
SLC44A4	8	pink
SLC44A5	2	blue
SLC45A1	16	lightcyan
SLC45A4	3	brown
SLC46A1	2	blue
SLC46A2	46	brown4
SLC46A3	31	paleturquoise
SLC47A1	4	yellow
SLC47A2	23	darkturquoise
SLC48A1	24	darkgrey
SLC4A1	25	orange
SLC4A10	31	paleturquoise
SLC4A11	4	yellow
SLC4A1AP	1	turquoise
SLC4A3	1	turquoise
SLC4A5	4	yellow
SLC4A7	2	blue
SLC4A8	2	blue
SLC5A10	1	turquoise
SLC5A11	2	blue
SLC5A3	5	green
SLC5A4	2	blue
SLC5A5	26	darkorange
SLC5A6	2	blue
SLC5A9	46	brown4
SLC6A1	2	blue
SLC6A11	2	blue
SLC6A12	3	brown
SLC6A13	10	purple
SLC6A15	2	blue
SLC6A16	18	lightgreen
SLC6A17	9	magenta
SLC6A19	2	blue
SLC6A2	2	blue
SLC6A20	3	brown
SLC6A3	17	grey60
SLC6A4	2	blue
SLC6A6	6	red
SLC6A8	9	magenta
SLC6A9	9	magenta
SLC7A1	2	blue
SLC7A2	21	darkred
SLC7A4	17	grey60
SLC7A5	2	blue
SLC7A6	6	red
SLC7A6OS	1	turquoise
SLC7A7	6	red
SLC7A8	2	blue
SLC8A1	6	red
SLC9A1	4	yellow
SLC9A2	3	brown
SLC9A3	46	brown4
SLC9A3R1	3	brown
SLC9A3R2	1	turquoise
SLC9A4	33	darkolivegreen
SLC9A5	21	darkred
SLC9A9	18	lightgreen
SLC9B1	8	pink
SLC9B2	18	lightgreen
SLCO1A2	31	paleturquoise
SLCO2A1	2	blue
SLCO2B1	16	lightcyan
SLCO3A1	6	red
SLCO4A1	2	blue
SLCO4C1	3	brown
SLFN11	11	greenyellow
SLFN12	6	red
SLFN12L	1	turquoise
SLFN13	4	yellow
SLFN14	42	lightcyan1
SLFN5	22	darkgreen
SLFNL1	8	pink
SLIRP	13	salmon
SLIT1	2	blue
SLIT2	4	yellow
SLIT3	1	turquoise
SLITRK4	43	ivory
SLITRK5	48	darkslateblue
SLITRK6	17	grey60
SLK	1	turquoise
SLMAP	1	turquoise
SLN	4	yellow
SLPI	3	brown
SLTM	1	turquoise
SLURP1	43	ivory
SLX1A	4	yellow
SLX1A-SULT1A3	4	yellow
SMAD1	6	red
SMAD2	1	turquoise
SMAD3	2	blue
SMAD4	1	turquoise
SMAD5	1	turquoise
SMAD6	2	blue
SMAD7	1	turquoise
SMAD9	3	brown
SMAGP	8	pink
SMAP1	5	green
SMAP2	5	green
SMARCA1	1	turquoise
SMARCA2	4	yellow
SMARCA5	2	blue
SMARCAD1	1	turquoise
SMARCB1	2	blue
SMARCC1	13	salmon
SMARCC2	8	pink
SMARCD2	9	magenta
SMARCD3	18	lightgreen
SMC2	1	turquoise
SMC3	1	turquoise
SMC4	18	lightgreen
SMC5	2	blue
SMC6	1	turquoise
SMCR8	6	red
SMG1	12	tan
SMG6	20	royalblue
SMG7	1	turquoise
SMG9	1	turquoise
SMN1	1	turquoise
SMN2	2	blue
SMNDC1	1	turquoise
SMO	4	yellow
SMOC1	3	brown
SMOC2	6	red
SMOX	3	brown
SMPD1	7	black
SMPD2	28	skyblue
SMPD3	39	orangered4
SMPD4	7	black
SMPDL3A	2	blue
SMPDL3B	3	brown
SMS	2	blue
SMTN	3	brown
SMTNL1	25	orange
SMTNL2	3	brown
SMU1	21	darkred
SMURF1	1	turquoise
SMURF2	12	tan
SMYD2	2	blue
SMYD3	4	yellow
SMYD4	12	tan
SNAI1	2	blue
SNAI2	47	bisque4
SNAI3	12	tan
SNAP23	1	turquoise
SNAP25	4	yellow
SNAP47	6	red
SNAP91	5	green
SNAPC1	1	turquoise
SNAPC2	22	darkgreen
SNAPC3	1	turquoise
SNAPC4	27	white
SNAPC5	20	royalblue
SNAPIN	27	white
SNCA	6	red
SNCAIP	16	lightcyan
SNCB	2	blue
SNCG	2	blue
SNED1	4	yellow
SNIP1	1	turquoise
SNN	1	turquoise
SNPH	6	red
SNRK	6	red
SNRNP200	41	lightsteelblue1
SNRNP27	1	turquoise
SNRNP40	4	yellow
SNRNP70	1	turquoise
SNRPA	1	turquoise
SNRPA1	6	red
SNRPB	7	black
SNRPB2	30	steelblue
SNRPD1	1	turquoise
SNRPD2	10	purple
SNRPE	2	blue
SNRPG	9	magenta
SNRPN	6	red
SNTA1	2	blue
SNTB1	6	red
SNTB2	1	turquoise
SNTG2	3	brown
SNTN	3	brown
SNUPN	18	lightgreen
SNURF	10	purple
SNX1	20	royalblue
SNX10	4	yellow
SNX12	1	turquoise
SNX13	1	turquoise
SNX14	38	plum1
SNX15	2	blue
SNX19	21	darkred
SNX20	6	red
SNX21	2	blue
SNX22	8	pink
SNX24	7	black
SNX25	5	green
SNX29	6	red
SNX30	15	midnightblue
SNX31	23	darkturquoise
SNX32	10	purple
SNX4	1	turquoise
SNX7	5	green
SNX8	9	magenta
SNX9	15	midnightblue
SOAT1	5	green
SOAT2	20	royalblue
SOCS1	3	brown
SOCS2	1	turquoise
SOCS3	1	turquoise
SOCS4	1	turquoise
SOCS6	1	turquoise
SOCS7	1	turquoise
SOD1	29	saddlebrown
SOD2	7	black
SOD3	1	turquoise
SOHLH2	43	ivory
SON	35	sienna3
SORBS1	21	darkred
SORBS2	3	brown
SORCS1	18	lightgreen
SORCS2	4	yellow
SORD	1	turquoise
SORL1	3	brown
SOS1	11	greenyellow
SOS2	1	turquoise
SOST	33	darkolivegreen
SOSTDC1	25	orange
SOWAHA	3	brown
SOWAHB	3	brown
SOWAHC	5	green
SOWAHD	2	blue
SOX10	31	paleturquoise
SOX11	44	floralwhite
SOX12	7	black
SOX13	34	darkmagenta
SOX15	8	pink
SOX17	3	brown
SOX18	2	blue
SOX2	4	yellow
SOX21	33	darkolivegreen
SOX4	5	green
SOX5	4	yellow
SOX6	9	magenta
SOX7	6	red
SOX8	2	blue
SOX9	4	yellow
SP1	9	magenta
SP100	10	purple
SP140	35	sienna3
SP140L	35	sienna3
SP3	1	turquoise
SP4	6	red
SP5	4	yellow
SP6	3	brown
SPA17	1	turquoise
SPACA4	9	magenta
SPAG1	1	turquoise
SPAG16	1	turquoise
SPAG17	14	cyan
SPAG4	2	blue
SPAG5	1	turquoise
SPAG6	14	cyan
SPAG8	8	pink
SPAG9	1	turquoise
SPAM1	49	plum2
SPARC	27	white
SPARCL1	1	turquoise
SPATA13	15	midnightblue
SPATA17	19	lightyellow
SPATA18	3	brown
SPATA21	42	lightcyan1
SPATA22	2	blue
SPATA25	4	yellow
SPATA2L	5	green
SPATA3	36	yellowgreen
SPATA5L1	1	turquoise
SPATA6	6	red
SPATA8	36	yellowgreen
SPATA9	2	blue
SPATS1	4	yellow
SPC24	1	turquoise
SPC25	5	green
SPCS1	2	blue
SPCS2	1	turquoise
SPCS3	5	green
SPDEF	14	cyan
SPDYA	4	yellow
SPDYC	4	yellow
SPDYE1	1	turquoise
SPDYE2	41	lightsteelblue1
SPDYE3	8	pink
SPDYE5	5	green
SPDYE6	1	turquoise
SPECC1	7	black
SPEF1	3	brown
SPEF2	6	red
SPEG	3	brown
SPEM1	3	brown
SPEN	18	lightgreen
SPESP1	23	darkturquoise
SPG21	5	green
SPHK1	16	lightcyan
SPHK2	21	darkred
SPI1	6	red
SPICE1	1	turquoise
SPIN1	1	turquoise
SPIN2A	4	yellow
SPIN2B	4	yellow
SPIN3	1	turquoise
SPIN4	2	blue
SPINK1	3	brown
SPINK13	23	darkturquoise
SPINK2	10	purple
SPINK4	6	red
SPINK5	2	blue
SPINK9	49	plum2
SPINT1	3	brown
SPINT2	3	brown
SPIRE1	5	green
SPIRE2	9	magenta
SPN	4	yellow
SPNS2	3	brown
SPNS3	3	brown
SPOCD1	2	blue
SPOCK1	5	green
SPOCK2	5	green
SPON1	3	brown
SPON2	6	red
SPOP	1	turquoise
SPOPL	1	turquoise
SPP1	2	blue
SPPL2B	5	green
SPR	2	blue
SPRED1	1	turquoise
SPRED2	1	turquoise
SPRN	5	green
SPRR2G	2	blue
SPRR3	25	orange
SPRY1	1	turquoise
SPRY2	4	yellow
SPRY4	1	turquoise
SPRYD7	4	yellow
SPSB1	15	midnightblue
SPSB2	8	pink
SPSB3	11	greenyellow
SPTAN1	1	turquoise
SPTB	32	violet
SPTBN1	5	green
SPTBN2	3	brown
SPTBN4	9	magenta
SPTBN5	5	green
SPTLC1	1	turquoise
SPTLC2	5	green
SPTLC3	3	brown
SPTSSA	28	skyblue
SPTSSB	17	grey60
SPTY2D1	1	turquoise
SQLE	2	blue
SQSTM1	19	lightyellow
SRA1	6	red
SRBD1	5	green
SRC	1	turquoise
SRCAP	6	red
SREK1	1	turquoise
SRF	7	black
SRFBP1	35	sienna3
SRGAP2	2	blue
SRGAP3	4	yellow
SRGN	1	turquoise
SRI	21	darkred
SRL	2	blue
SRM	1	turquoise
SRMS	37	skyblue3
SRP14	1	turquoise
SRP19	5	green
SRP54	1	turquoise
SRPK1	1	turquoise
SRPK3	14	cyan
SRPX	2	blue
SRPX2	1	turquoise
SRR	1	turquoise
SRRM1	1	turquoise
SRRM2	34	darkmagenta
SRRM3	22	darkgreen
SRRM4	14	cyan
SRRM5	15	midnightblue
SRRT	21	darkred
SRSF1	1	turquoise
SRSF10	8	pink
SRSF11	1	turquoise
SRSF12	4	yellow
SRSF5	2	blue
SRSF6	7	black
SRXN1	6	red
SS18	5	green
SS18L1	1	turquoise
SS18L2	1	turquoise
SSB	2	blue
SSBP1	1	turquoise
SSBP2	15	midnightblue
SSBP3	2	blue
SSBP4	10	purple
SSC5D	2	blue
SSH2	2	blue
SSH3	2	blue
SSNA1	1	turquoise
SSPN	9	magenta
SSR1	35	sienna3
SSR4	2	blue
SSRP1	7	black
SST	3	brown
SSTR3	2	blue
SSX2IP	3	brown
ST14	2	blue
ST20	38	plum1
ST3GAL1	1	turquoise
ST3GAL3	47	bisque4
ST3GAL5	5	green
ST3GAL6	2	blue
ST6GAL1	6	red
ST6GAL2	3	brown
ST6GALNAC1	3	brown
ST6GALNAC2	5	green
ST6GALNAC3	9	magenta
ST6GALNAC4	20	royalblue
ST6GALNAC5	5	green
ST6GALNAC6	4	yellow
ST7	7	black
ST7L	1	turquoise
ST8SIA2	17	grey60
ST8SIA4	12	tan
ST8SIA6	3	brown
STAB1	7	black
STAB2	2	blue
STAC2	9	magenta
STAC3	46	brown4
STAG1	15	midnightblue
STAG2	1	turquoise
STAG3	29	saddlebrown
STAM	1	turquoise
STAMBP	1	turquoise
STAMBPL1	5	green
STAP1	4	yellow
STAR	5	green
STARD10	2	blue
STARD13	15	midnightblue
STARD4	3	brown
STARD5	4	yellow
STARD8	6	red
STARD9	3	brown
STAT1	5	green
STAT2	5	green
STAT3	1	turquoise
STAT4	1	turquoise
STAT5A	11	greenyellow
STAT5B	1	turquoise
STAU1	16	lightcyan
STAU2	1	turquoise
STC1	5	green
STC2	17	grey60
STEAP1	9	magenta
STEAP1B	2	blue
STEAP2	3	brown
STEAP3	39	orangered4
STEAP4	3	brown
STIM1	21	darkred
STIM2	1	turquoise
STK10	2	blue
STK16	12	tan
STK17A	11	greenyellow
STK17B	11	greenyellow
STK19	28	skyblue
STK24	1	turquoise
STK25	7	black
STK3	16	lightcyan
STK32A	24	darkgrey
STK32C	12	tan
STK33	3	brown
STK38L	5	green
STK39	4	yellow
STK40	6	red
STMN1	4	yellow
STMN2	9	magenta
STMN3	7	black
STMN4	6	red
STOM	10	purple
STOML1	13	salmon
STOML2	10	purple
STOML3	37	skyblue3
STON1	5	green
STON1-GTF2A1L	5	green
STON2	37	skyblue3
STOX1	3	brown
STOX2	3	brown
STRA6	1	turquoise
STRA8	14	cyan
STRAP	1	turquoise
STRBP	21	darkred
STRC	39	orangered4
STRN	2	blue
STRN3	1	turquoise
STS	5	green
STT3B	1	turquoise
STX10	18	lightgreen
STX11	5	green
STX18	6	red
STX19	3	brown
STX1A	30	steelblue
STX2	1	turquoise
STX3	1	turquoise
STX5	11	greenyellow
STX6	1	turquoise
STX7	5	green
STX8	13	salmon
STXBP1	5	green
STXBP2	2	blue
STXBP3	1	turquoise
STXBP4	6	red
STXBP5	5	green
STXBP6	3	brown
STYK1	3	brown
STYX	2	blue
STYXL1	11	greenyellow
SUB1	13	salmon
SUCLG2	1	turquoise
SUCNR1	2	blue
SUDS3	1	turquoise
SUFU	6	red
SUGP2	1	turquoise
SULF1	2	blue
SULF2	10	purple
SULT1A1	2	blue
SULT1A2	9	magenta
SULT1A3	20	royalblue
SULT1A4	14	cyan
SULT1B1	3	brown
SULT1C2	31	paleturquoise
SULT1C4	3	brown
SULT1E1	14	cyan
SULT2B1	18	lightgreen
SULT4A1	3	brown
SUMF2	9	magenta
SUN1	20	royalblue
SUN2	5	green
SUN3	2	blue
SUOX	6	red
SUPT4H1	4	yellow
SUPV3L1	12	tan
SURF1	12	tan
SURF2	1	turquoise
SURF6	1	turquoise
SUSD1	16	lightcyan
SUSD2	2	blue
SUSD3	13	salmon
SUSD4	3	brown
SUSD5	4	yellow
SUV39H2	2	blue
SUZ12	1	turquoise
SV2A	4	yellow
SV2B	14	cyan
SVEP1	1	turquoise
SVIL	22	darkgreen
SVIP	3	brown
SVOPL	3	brown
SWAP70	1	turquoise
SWI5	11	greenyellow
SWSAP1	29	saddlebrown
SWT1	1	turquoise
SYAP1	5	green
SYBU	9	magenta
SYCE1	5	green
SYCE1L	40	mediumpurple3
SYCE2	11	greenyellow
SYCE3	1	turquoise
SYCP2	31	paleturquoise
SYCP3	2	blue
SYDE1	2	blue
SYDE2	17	grey60
SYK	6	red
SYMPK	19	lightyellow
SYN1	8	pink
SYN3	1	turquoise
SYNDIG1	5	green
SYNDIG1L	18	lightgreen
SYNE1	1	turquoise
SYNE2	3	brown
SYNGAP1	8	pink
SYNGR1	2	blue
SYNGR2	24	darkgrey
SYNGR4	44	floralwhite
SYNJ2	1	turquoise
SYNJ2BP-COX16	6	red
SYNM	3	brown
SYNPO	10	purple
SYNPO2	1	turquoise
SYNPO2L	3	brown
SYNRG	15	midnightblue
SYPL1	1	turquoise
SYPL2	24	darkgrey
SYS1	33	darkolivegreen
SYT11	5	green
SYT12	9	magenta
SYT13	3	brown
SYT14	3	brown
SYT16	9	magenta
SYT17	1	turquoise
SYT2	4	yellow
SYT5	44	floralwhite
SYT6	49	plum2
SYT7	2	blue
SYT8	2	blue
SYT9	3	brown
SYTL1	5	green
SYTL2	5	green
SYTL3	12	tan
SYTL4	12	tan
SYTL5	6	red
SYVN1	38	plum1
SZT2	5	green
TAB1	4	yellow
TAC3	2	blue
TAC4	3	brown
TACC1	1	turquoise
TACC2	5	green
TACC3	1	turquoise
TACO1	10	purple
TACR3	2	blue
TACSTD2	3	brown
TADA2A	1	turquoise
TADA2B	1	turquoise
TAF1	29	saddlebrown
TAF10	1	turquoise
TAF13	10	purple
TAF1A	1	turquoise
TAF1B	1	turquoise
TAF1C	7	black
TAF1D	6	red
TAF1L	2	blue
TAF2	1	turquoise
TAF5	8	pink
TAF5L	2	blue
TAF6	12	tan
TAF7	1	turquoise
TAF7L	4	yellow
TAF8	6	red
TAF9B	45	darkorange2
TAGAP	5	green
TAGLN	4	yellow
TAGLN2	2	blue
TAGLN3	4	yellow
TAL1	3	brown
TAL2	4	yellow
TAMM41	18	lightgreen
TANC1	1	turquoise
TANC2	2	blue
TAOK2	18	lightgreen
TAOK3	2	blue
TAP1	8	pink
TAP2	8	pink
TAPBP	8	pink
TAPBPL	2	blue
TAPT1	1	turquoise
TARBP1	2	blue
TARBP2	8	pink
TARDBP	1	turquoise
TAS1R3	14	cyan
TAS2R1	34	darkmagenta
TAS2R10	9	magenta
TAS2R13	4	yellow
TAS2R14	3	brown
TAS2R3	42	lightcyan1
TAS2R42	24	darkgrey
TAS2R46	31	paleturquoise
TASP1	1	turquoise
TAT	24	darkgrey
TATDN1	21	darkred
TAX1BP3	36	yellowgreen
TAZ	8	pink
TBC1D10A	2	blue
TBC1D10B	1	turquoise
TBC1D10C	1	turquoise
TBC1D12	1	turquoise
TBC1D14	29	saddlebrown
TBC1D15	1	turquoise
TBC1D17	19	lightyellow
TBC1D19	5	green
TBC1D2	1	turquoise
TBC1D23	2	blue
TBC1D26	2	blue
TBC1D2B	6	red
TBC1D3	36	yellowgreen
TBC1D30	3	brown
TBC1D3B	14	cyan
TBC1D3C	5	green
TBC1D3F	9	magenta
TBC1D3G	2	blue
TBC1D4	5	green
TBC1D5	29	saddlebrown
TBC1D7	35	sienna3
TBC1D8	30	steelblue
TBC1D8B	1	turquoise
TBC1D9	1	turquoise
TBC1D9B	7	black
TBCA	9	magenta
TBCB	10	purple
TBCCD1	1	turquoise
TBCD	2	blue
TBCEL	1	turquoise
TBCK	3	brown
TBK1	2	blue
TBKBP1	31	paleturquoise
TBL1XR1	1	turquoise
TBL1Y	3	brown
TBL2	9	magenta
TBP	12	tan
TBPL1	12	tan
TBR1	3	brown
TBRG1	2	blue
TBRG4	1	turquoise
TBX1	2	blue
TBX10	14	cyan
TBX15	14	cyan
TBX18	4	yellow
TBX19	20	royalblue
TBX2	13	salmon
TBX20	40	mediumpurple3
TBX21	42	lightcyan1
TBX22	36	yellowgreen
TBX3	5	green
TBX6	1	turquoise
TBXA2R	9	magenta
TC2N	6	red
TCAP	1	turquoise
TCEA1	1	turquoise
TCEA2	10	purple
TCEA3	2	blue
TCEAL1	12	tan
TCEAL3	10	purple
TCEAL4	3	brown
TCEAL5	4	yellow
TCEAL6	14	cyan
TCEAL7	15	midnightblue
TCERG1	35	sienna3
TCF12	1	turquoise
TCF15	2	blue
TCF19	8	pink
TCF20	15	midnightblue
TCF23	17	grey60
TCF24	2	blue
TCF25	27	white
TCF3	2	blue
TCF4	6	red
TCF7	1	turquoise
TCF7L1	5	green
TCF7L2	39	orangered4
TCFL5	7	black
TCHH	2	blue
TCHP	1	turquoise
TCIRG1	22	darkgreen
TCL1A	2	blue
TCN1	3	brown
TCN2	9	magenta
TCOF1	45	darkorange2
TCP10L	2	blue
TCP11	31	paleturquoise
TCP11L1	5	green
TCP11L2	1	turquoise
TCTA	2	blue
TCTE1	14	cyan
TCTE3	1	turquoise
TCTEX1D1	31	paleturquoise
TCTEX1D2	2	blue
TCTN1	2	blue
TDG	1	turquoise
TDGF1	17	grey60
TDO2	32	violet
TDP1	11	greenyellow
TDP2	1	turquoise
TDRD10	2	blue
TDRD12	36	yellowgreen
TDRD3	1	turquoise
TDRD6	6	red
TDRD7	5	green
TDRD9	14	cyan
TDRKH	1	turquoise
TEAD1	2	blue
TEAD2	3	brown
TEAD3	2	blue
TEAD4	1	turquoise
TEC	20	royalblue
TECPR1	1	turquoise
TECR	6	red
TECTA	16	lightcyan
TEDDM1	4	yellow
TEF	2	blue
TEK	6	red
TEKT1	3	brown
TEKT2	18	lightgreen
TEKT3	2	blue
TEKT4	14	cyan
TEN1	24	darkgrey
TEN1-CDK3	6	red
TEPP	2	blue
TERF2IP	1	turquoise
TES	1	turquoise
TESC	3	brown
TESK2	2	blue
TET1	49	plum2
TET2	4	yellow
TET3	2	blue
TEX10	2	blue
TEX101	9	magenta
TEX12	12	tan
TEX15	4	yellow
TEX2	5	green
TEX26	32	violet
TEX29	12	tan
TEX30	4	yellow
TEX9	3	brown
TF	18	lightgreen
TFAM	1	turquoise
TFAP2A	2	blue
TFAP2B	37	skyblue3
TFAP2C	2	blue
TFAP4	7	black
TFB1M	9	magenta
TFCP2L1	9	magenta
TFDP1	7	black
TFDP2	2	blue
TFEB	2	blue
TFEC	24	darkgrey
TFF1	14	cyan
TFF3	39	orangered4
TFG	5	green
TFPI	2	blue
TFPI2	25	orange
TFPT	13	salmon
TFR2	22	darkgreen
TFRC	5	green
TG	1	turquoise
TGDS	1	turquoise
TGFA	3	brown
TGFB1	41	lightsteelblue1
TGFB1I1	4	yellow
TGFB2	1	turquoise
TGFB3	3	brown
TGFBI	23	darkturquoise
TGFBR1	5	green
TGFBR2	7	black
TGFBR3	2	blue
TGIF1	2	blue
TGIF2	2	blue
TGM2	3	brown
TGM3	20	royalblue
TGM5	3	brown
TGM7	3	brown
TH	2	blue
THADA	11	greenyellow
THAP1	1	turquoise
THAP11	18	lightgreen
THAP2	4	yellow
THAP3	1	turquoise
THAP4	5	green
THAP6	1	turquoise
THAP7	13	salmon
THAP8	1	turquoise
THAP9	8	pink
THBD	19	lightyellow
THBS1	13	salmon
THBS2	13	salmon
THBS3	1	turquoise
THBS4	2	blue
THEM5	2	blue
THEMIS	4	yellow
THG1L	7	black
THNSL2	33	darkolivegreen
THOC2	1	turquoise
THOC3	7	black
THOC6	18	lightgreen
THOC7	30	steelblue
THOP1	22	darkgreen
THPO	1	turquoise
THRA	1	turquoise
THRB	2	blue
THRSP	8	pink
THSD1	6	red
THSD4	2	blue
THSD7A	9	magenta
THSD7B	14	cyan
THTPA	16	lightcyan
THUMPD1	1	turquoise
THUMPD3	1	turquoise
THY1	5	green
THYN1	10	purple
TIA1	1	turquoise
TIAF1	1	turquoise
TIAL1	1	turquoise
TIAM1	2	blue
TICAM1	7	black
TICAM2	1	turquoise
TIE1	3	brown
TIFA	6	red
TIFAB	31	paleturquoise
TIGD1	1	turquoise
TIGD2	5	green
TIGD3	24	darkgrey
TIGD5	16	lightcyan
TIGD6	8	pink
TIGD7	1	turquoise
TIGIT	4	yellow
TIMD4	39	orangered4
TIMELESS	7	black
TIMM10	10	purple
TIMM13	10	purple
TIMM17A	5	green
TIMM23	1	turquoise
TIMM44	5	green
TIMM50	19	lightyellow
TIMM8A	25	orange
TIMM8B	13	salmon
TIMM9	12	tan
TIMP1	1	turquoise
TIMP2	5	green
TIMP3	3	brown
TIMP4	9	magenta
TINAG	4	yellow
TINAGL1	2	blue
TINF2	1	turquoise
TIPARP	2	blue
TIPIN	11	greenyellow
TIPRL	1	turquoise
TIRAP	12	tan
TJP1	1	turquoise
TJP2	15	midnightblue
TJP3	9	magenta
TK1	5	green
TK2	1	turquoise
TKT	7	black
TLCD1	8	pink
TLCD2	10	purple
TLE1	2	blue
TLE2	11	greenyellow
TLE3	2	blue
TLE6	6	red
TLK1	1	turquoise
TLL1	3	brown
TLL2	24	darkgrey
TLN1	16	lightcyan
TLN2	20	royalblue
TLR2	2	blue
TLR3	3	brown
TLR5	3	brown
TLR7	2	blue
TLR9	24	darkgrey
TLX2	4	yellow
TLX3	2	blue
TM2D1	38	plum1
TM2D2	19	lightyellow
TM2D3	1	turquoise
TM4SF1	9	magenta
TM4SF18	6	red
TM4SF19	17	grey60
TM4SF20	9	magenta
TM4SF4	32	violet
TM4SF5	2	blue
TM6SF1	16	lightcyan
TM6SF2	3	brown
TM7SF2	4	yellow
TM7SF3	6	red
TM9SF2	1	turquoise
TMBIM1	2	blue
TMBIM4	5	green
TMBIM6	1	turquoise
TMC1	5	green
TMC4	3	brown
TMC5	3	brown
TMC7	3	brown
TMC8	4	yellow
TMCC1	1	turquoise
TMCC3	6	red
TMCO1	1	turquoise
TMCO4	2	blue
TMCO6	8	pink
TMED1	35	sienna3
TMED10	5	green
TMED2	1	turquoise
TMED3	1	turquoise
TMED4	1	turquoise
TMED7	1	turquoise
TMED7-TICAM2	1	turquoise
TMEFF1	1	turquoise
TMEM100	4	yellow
TMEM101	3	brown
TMEM102	19	lightyellow
TMEM105	2	blue
TMEM106A	5	green
TMEM106B	1	turquoise
TMEM107	11	greenyellow
TMEM108	4	yellow
TMEM11	22	darkgreen
TMEM114	3	brown
TMEM115	45	darkorange2
TMEM116	20	royalblue
TMEM117	2	blue
TMEM119	7	black
TMEM120A	11	greenyellow
TMEM120B	9	magenta
TMEM121	5	green
TMEM125	3	brown
TMEM126A	9	magenta
TMEM126B	5	green
TMEM128	1	turquoise
TMEM129	2	blue
TMEM131	7	black
TMEM132A	16	lightcyan
TMEM132B	25	orange
TMEM132C	9	magenta
TMEM132D	42	lightcyan1
TMEM132E	2	blue
TMEM134	6	red
TMEM135	1	turquoise
TMEM138	8	pink
TMEM139	15	midnightblue
TMEM140	1	turquoise
TMEM143	5	green
TMEM144	1	turquoise
TMEM14A	1	turquoise
TMEM14B	27	white
TMEM14C	1	turquoise
TMEM150A	7	black
TMEM150B	2	blue
TMEM150C	1	turquoise
TMEM154	1	turquoise
TMEM156	4	yellow
TMEM158	43	ivory
TMEM159	1	turquoise
TMEM160	1	turquoise
TMEM161B	1	turquoise
TMEM163	24	darkgrey
TMEM165	1	turquoise
TMEM167A	1	turquoise
TMEM167B	1	turquoise
TMEM169	2	blue
TMEM17	4	yellow
TMEM170A	12	tan
TMEM170B	5	green
TMEM171	37	skyblue3
TMEM176A	19	lightyellow
TMEM176B	19	lightyellow
TMEM177	45	darkorange2
TMEM179	17	grey60
TMEM18	21	darkred
TMEM181	1	turquoise
TMEM182	11	greenyellow
TMEM184A	2	blue
TMEM184B	1	turquoise
TMEM184C	1	turquoise
TMEM187	2	blue
TMEM190	1	turquoise
TMEM191B	2	blue
TMEM192	1	turquoise
TMEM196	4	yellow
TMEM200A	4	yellow
TMEM200B	4	yellow
TMEM200C	31	paleturquoise
TMEM201	6	red
TMEM204	10	purple
TMEM205	1	turquoise
TMEM209	4	yellow
TMEM212	25	orange
TMEM213	23	darkturquoise
TMEM215	25	orange
TMEM216	4	yellow
TMEM217	8	pink
TMEM219	1	turquoise
TMEM220	2	blue
TMEM223	11	greenyellow
TMEM229B	2	blue
TMEM231	27	white
TMEM232	3	brown
TMEM234	7	black
TMEM237	1	turquoise
TMEM238	1	turquoise
TMEM239	9	magenta
TMEM240	5	green
TMEM242	34	darkmagenta
TMEM25	11	greenyellow
TMEM26	5	green
TMEM30B	3	brown
TMEM31	3	brown
TMEM33	1	turquoise
TMEM38A	1	turquoise
TMEM38B	5	green
TMEM39A	1	turquoise
TMEM39B	1	turquoise
TMEM40	2	blue
TMEM41B	6	red
TMEM42	10	purple
TMEM43	1	turquoise
TMEM44	3	brown
TMEM45A	5	green
TMEM45B	3	brown
TMEM47	1	turquoise
TMEM50A	2	blue
TMEM50B	1	turquoise
TMEM51	24	darkgrey
TMEM53	1	turquoise
TMEM54	2	blue
TMEM59	4	yellow
TMEM59L	2	blue
TMEM60	13	salmon
TMEM61	3	brown
TMEM62	27	white
TMEM63A	3	brown
TMEM63B	1	turquoise
TMEM63C	6	red
TMEM64	1	turquoise
TMEM65	1	turquoise
TMEM69	2	blue
TMEM70	27	white
TMEM71	2	blue
TMEM74B	16	lightcyan
TMEM80	28	skyblue
TMEM82	24	darkgrey
TMEM86A	2	blue
TMEM86B	7	black
TMEM87A	1	turquoise
TMEM87B	5	green
TMEM88	3	brown
TMEM88B	9	magenta
TMEM89	39	orangered4
TMEM8B	5	green
TMEM9	6	red
TMEM91	12	tan
TMEM92	3	brown
TMEM95	1	turquoise
TMEM97	6	red
TMEM98	5	green
TMEM99	19	lightyellow
TMF1	1	turquoise
TMIE	4	yellow
TMIGD2	4	yellow
TMLHE	1	turquoise
TMOD1	3	brown
TMOD2	4	yellow
TMOD3	1	turquoise
TMOD4	11	greenyellow
TMPO	1	turquoise
TMPPE	19	lightyellow
TMPRSS11D	14	cyan
TMPRSS12	26	darkorange
TMPRSS13	6	red
TMPRSS2	3	brown
TMPRSS3	3	brown
TMPRSS4	3	brown
TMPRSS5	16	lightcyan
TMPRSS6	3	brown
TMPRSS9	8	pink
