ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0007406	negative regulation of neuroblast proliferation	10	0.602703597505854	1.28647171546106	0.170175438596491	0.377911027568922	0.293200765070571	5165	tags=60%, list=31%, signal=42%	BTG2/GATA2/TP53/PTN/KIFAP3/CTNNA1
GO:1901679	nucleotide transmembrane transport	19	-0.47218029286506	-1.23772024504717	0.17037037037037	0.378073862584926	0.293327099968972	3923	tags=42%, list=23%, signal=32%	SLC35B3/SLC25A17/LRRC8E/SLC25A36/SLC17A9/SLC25A16/ABCC4/SLC25A4
GO:0034109	homotypic cell-cell adhesion	94	0.343176113386801	1.1688498905244	0.170347003154574	0.378073862584926	0.293327099968972	3660	tags=35%, list=22%, signal=28%	HBB/JUP/CEACAM1/C1QTNF1/IL6/TNFSF11/ZNF703/ABAT/DSP/ADAMTS18/ANK3/FLNA/GP6/ACTG1/PTPN6/PRKCQ/PDGFRA/PRKCD/CEACAM5/VPS33B/TUBB1/ALOX12/GP1BA/PEAR1/F2RL3/JAK1/RAP2B/MYH9/FGL1/MYL12A/VCL/ACTB/PIK3CB
GO:2001169	regulation of ATP biosynthetic process	16	-0.503514443405735	-1.27723765014584	0.170616113744076	0.37842088094531	0.293596332781289	2052	tags=31%, list=12%, signal=27%	NDUFC2/PINK1/PID1/ENO1/AK4
GO:0097503	sialylation	21	0.48492195275507	1.25373388999557	0.170648464163823	0.37842088094531	0.293596332781289	3091	tags=38%, list=18%, signal=31%	ST8SIA1/ST6GAL1/ST6GALNAC5/ST6GAL2/ST6GALNAC6/ST6GALNAC1/ST3GAL2/ST6GALNAC2
GO:0032095	regulation of response to food	13	-0.538173617979925	-1.27460896240834	0.170900692840647	0.37844035188146	0.293611439229526	8	tags=46%, list=0%, signal=46%	OPRM1/BBS2/MKKS/PPARA/BBS4/MT3
GO:0045833	negative regulation of lipid metabolic process	93	0.345215465122682	1.17339955109644	0.170886075949367	0.37844035188146	0.293611439229526	1039	tags=14%, list=6%, signal=13%	PDGFB/IL1B/PLIN5/SIK1/SPHK1/CYP27B1/CEACAM1/SOX9/WNT4/ADRA2A/SNAI1/CRTC3/DAB2IP
GO:0006766	vitamin metabolic process	98	-0.310338837684071	-1.15250975079972	0.170798898071625	0.37844035188146	0.293611439229526	1685	tags=21%, list=10%, signal=19%	CD320/VNN2/SLC19A2/TPK1/MCCC1/MMACHC/THTPA/CLYBL/BTD/PLTP/CYP2W1/NQO1/CYP11A1/PDXK/VKORC1/SLC46A1/ALPL/SLC2A1/MMAB/RBP1/PSAT1
GO:1901606	alpha-amino acid catabolic process	86	-0.317177308561446	-1.14335508747058	0.170731707317073	0.37844035188146	0.293611439229526	3292	tags=31%, list=19%, signal=25%	ACMSD/MAT1A/GSTZ1/KMO/OAT/ACADSB/CRYM/GOT1/AFMID/GLS/GLUD1/GCSH/MCCC2/MCCC1/DDAH1/DDO/HIBADH/IVD/FAH/GCAT/GOT2/GLUL/HMGCL/GPT2/ALDH8A1/SARDH/THNSL2
GO:0072698	protein localization to microtubule cytoskeleton	48	0.384445755646749	1.18913975782293	0.171052631578947	0.378641959116374	0.293767855399493	3674	tags=31%, list=22%, signal=25%	TTK/BICD1/NUMA1/AURKA/FAM83D/DVL1/PARD6A/WRAP73/HNRNPU/SPAG5/APC/DIAPH1/DCTN2/ABL1/C2CD3
GO:0032200	telomere organization	146	0.321595371940376	1.16453560352538	0.171171171171171	0.378769516847809	0.293866820557212	3804	tags=31%, list=22%, signal=24%	PPP1R10/MAP2K7/RECQL4/ACD/AURKB/ZNF827/SMC6/CTC1/EID3/EXO1/PRKCQ/HUS1B/TELO2/NAF1/XRCC1/MCRS1/WRAP53/SMG6/PTGES3/CCNE2/SRC/PKIB/TEP1/MAD2L2/HNRNPA1/BRCA2/HNRNPU/TFIP11/MYC/TERF2IP/NSMCE4A/ATRX/SLX4/HAT1/HMBOX1/CCT2/HNRNPD/ACTR8/YLPM1/INO80E/GNL3L/HDAC8/SMG1/ZBTB48/SMARCAL1
GO:0140747	regulation of ncRNA transcription	20	0.492544778879087	1.25982659026841	0.171428571428571	0.379204146973624	0.294204026608677	4663	tags=50%, list=28%, signal=36%	MEPCE/SIRT7/SMARCA4/ATRX/CC2D1A/MTOR/ZC3H4/DEDD/PIH1D1/LARP7
GO:0071875	adrenergic receptor signaling pathway	30	0.434453505565526	1.21922899769111	0.17157712305026	0.379397777783256	0.294354254300869	5033	tags=43%, list=30%, signal=30%	ADRA2A/GSK3A/KCNQ1/CRTC3/DRD5/RAPGEF2/ARRDC3/ADRB1/CHGA/ZDHHC21/ADRA1D/ADRA2B/ADRB2
GO:0006378	mRNA polyadenylation	34	0.418831148619146	1.21112680478242	0.172006745362563	0.379942430786649	0.294776821163551	5461	tags=56%, list=32%, signal=38%	CPEB3/ZC3H3/TUT1/CPSF7/PCF11/PAPOLG/PAF1/YTHDC1/CPSF1/PABPC1/HSF1/MTPAP/CLP1/SYMPK/SSU72/SNRPA/CPSF6/SCAF8/APLP1
GO:0050856	regulation of T cell receptor signaling pathway	41	0.401369306284844	1.19136107055807	0.171900826446281	0.379942430786649	0.294776821163551	3686	tags=44%, list=22%, signal=34%	CEACAM1/KCNN4/GBP1/DGKZ/CARD11/PTPN6/LCK/IKBKG/UBASH3A/RELA/PRKD2/ADA/PAWR/CCR7/PVRIG/CBLB/CD81/BTN2A2
GO:0030042	actin filament depolymerization	53	0.377343650706653	1.18504126422846	0.171974522292994	0.379942430786649	0.294776821163551	2847	tags=30%, list=17%, signal=25%	SEMA5A/TMOD1/F2RL1/MICAL1/PLEKHH2/VILL/SPTBN5/AVIL/TMOD2/EPS8/PPP1R9B/CFL1/MICAL3/PIK3CA/SWAP70/SCIN
GO:0032351	negative regulation of hormone metabolic process	12	0.569974024969718	1.25226011698431	0.172101449275362	0.380016623435441	0.294834383234519	351	tags=17%, list=2%, signal=16%	CYP27B1/WNT4
GO:0019228	neuronal action potential	25	0.46230286006696	1.24307363611765	0.172231985940246	0.380169857499627	0.294953269272704	4060	tags=36%, list=24%, signal=27%	KCNMB2/ANK3/GPR35/KCND2/NPR2/FMR1/KCNMB3/MTOR/FGF12
GO:0051567	histone H3-K9 methylation	21	0.484466147378439	1.25255543510262	0.172354948805461	0.380171362778416	0.294954437137255	4771	tags=57%, list=28%, signal=41%	EHMT2/PRDM5/BEND3/BRCA1/SETDB1/SIRT1/KDM1A/ARID4B/PIH1D1/LMNA/PAX5/EHMT1
GO:0016973	poly(A)+ mRNA export from nucleus	21	0.482092620316063	1.24641883662524	0.172354948805461	0.380171362778416	0.294954437137255	4321	tags=33%, list=26%, signal=25%	NXF1/NUP93/PABPN1/HHEX/MCM3AP/PCID2/NXF3
GO:0032924	activin receptor signaling pathway	42	0.401538109765103	1.20000254330798	0.172981878088962	0.381418907077009	0.295922339410867	3727	tags=36%, list=22%, signal=28%	FSTL3/INHBB/SMAD7/BMPR2/GDF6/SKI/FGF10/ZC3H3/TGIF2/LEMD3/NODAL/GDF7/SHH/DACT2/MEN1
GO:0039702	viral budding via host ESCRT complex	20	0.490356808041252	1.25423021820553	0.173109243697479	0.381564437189268	0.296035248368643	4681	tags=60%, list=28%, signal=43%	CHMP1B/VPS37C/VPS28/CHMP4B/CHMP1A/TSG101/SNF8/PDCD6IP/CHMP7/CHMP6/VPS37B/VPS4A
GO:0018158	protein oxidation	12	-0.550052517134812	-1.28122431829483	0.173333333333333	0.381787696304168	0.296208463063433	2182	tags=50%, list=13%, signal=44%	LOXL3/GPX1/LOXL4/TMX3/APOA1/PRDX3
GO:0055094	response to lipoprotein particle	28	-0.420121487444229	-1.22669186234025	0.173302107728337	0.381787696304168	0.296208463063433	1874	tags=36%, list=11%, signal=32%	ITGB1/NPC1/SREBF2/LDLR/CDH13/MIA3/TLR4/CD9/ABCA1/APOE
GO:0072189	ureter development	17	0.51832453673905	1.28286065011384	0.173469387755102	0.381816868340256	0.296231096071405	666	tags=18%, list=4%, signal=17%	ALDH1A2/SOX9/SOX17
GO:0042168	heme metabolic process	43	-0.385757404371145	-1.22866584450663	0.173469387755102	0.381816868340256	0.296231096071405	1629	tags=28%, list=10%, signal=25%	ABCB7/TMEM14C/COX15/HMOX2/HMBS/SLC6A9/UROS/PGRMC1/ABCB6/TMEM14B/SLC46A1/ALAD
GO:0033210	leptin-mediated signaling pathway	10	-0.590436590245921	-1.30864402224582	0.173611111111111	0.381858467947962	0.296263370961303	8	tags=50%, list=0%, signal=50%	BBS2/MKKS/LEPR/BBS4/MT3
GO:0006851	mitochondrial calcium ion transmembrane transport	10	-0.588411388700983	-1.30415536429438	0.173611111111111	0.381858467947962	0.296263370961303	3326	tags=50%, list=20%, signal=40%	BHLHA15/AFG3L2/PMPCB/SLC25A23/VDAC1
GO:0001773	myeloid dendritic cell activation	28	0.446006051900352	1.22978181911766	0.173913043478261	0.382252140101741	0.296568799933348	2890	tags=36%, list=17%, signal=30%	IL10/PYCARD/ITGB8/BATF3/RELB/CLEC4D/BATF/BATF2/SPI1/HMGB1
GO:0031668	cellular response to extracellular stimulus	244	0.291504416401679	1.12156854038906	0.173913043478261	0.382252140101741	0.296568799933348	2786	tags=25%, list=16%, signal=21%	PIM1/HMOX1/FOS/DAPL1/CYP27B1/CASR/PMAIP1/GAS6/INHBB/MN1/ZC3H12A/AIF1/VCAM1/FOLR2/WNT4/MAP1LC3A/NR4A2/ATF3/FOSL1/FOXO1/LPL/BMPR2/SRF/ULK1/EHMT2/AVPR1A/UPP1/MYOCD/KANK2/PRR5/WIPI2/PICK1/NUAK2/SLC38A2/CBL/TSSK6/SNAI2/PPP1R9B/KLF10/ALB/MAX/PPM1D/VDR/BCL2/TP53/NUDT15/WDR45/HNRNPA1/GSDMD/DCPS/PRKAA2/SIRT1/SESN3/POSTN/WDR24/SESN2/IFI16/SLC39A5/TFEB/PIK3R4/TNRC6A
GO:0007064	mitotic sister chromatid cohesion	25	0.461873816851787	1.24191999343964	0.173989455184534	0.382284958423122	0.296594261897237	5643	tags=56%, list=33%, signal=37%	CDC20/CDCA5/SMC1A/ATRX/NIPBL/HDAC8/STAG2/RAD21/ESCO2/MAU2/SMC3/PDS5A/RB1/SMC5
GO:0051151	negative regulation of smooth muscle cell differentiation	16	0.525648235615416	1.27167061531164	0.174137931034483	0.382340979933762	0.296637725963067	4054	tags=44%, list=24%, signal=33%	PDGFB/NFATC1/DNMT1/PRDM6/SHH/NFATC3/FOXO4
GO:0048199	vesicle targeting, to, from or within Golgi	30	-0.41601207196157	-1.23063275547427	0.174117647058824	0.382340979933762	0.296637725963067	4012	tags=53%, list=24%, signal=41%	TRAPPC3/KLHL12/CEP19/TRAPPC2L/ARFGAP3/TRAPPC8/SAR1A/SAR1B/PDCD6/GBF1/TMED10/WIPI1/TRAPPC5/TMED9/TMED2/AP1AR
GO:0048291	isotype switching to IgG isotypes	15	-0.51569326347701	-1.27514650711178	0.174641148325359	0.383133078829281	0.297252272735284	4207	tags=53%, list=25%, signal=40%	NDFIP1/HSPD1/MSH2/MLH1/ATAD5/CD28/SLC15A4/PTPRC
GO:0090317	negative regulation of intracellular protein transport	42	-0.385137773951535	-1.22217692892819	0.174683544303797	0.383133078829281	0.297252272735284	3952	tags=43%, list=23%, signal=33%	ADIPOQ/CABP1/TXN/OS9/CDK5/BAG4/UBAC2/CD36/PKIG/ERLEC1/UFM1/MDFIC/PARK7/RAB23/LMAN1/YOD1/ANGPT1/INSIG1
GO:0001505	regulation of neurotransmitter levels	201	0.301557286173249	1.13758474260435	0.174603174603175	0.383133078829281	0.297252272735284	2189	tags=17%, list=13%, signal=15%	MAOB/RIMS4/NR4A1/ZNF219/GPM6B/ABAT/TACR2/ACHE/SLC6A12/SYT2/SYN1/SLC1A3/COLQ/DVL1/PER2/RAB3B/DTNBP1/SLC6A13/RIMS1/SYNJ1/SLC38A2/RAP1B/RIMS2/BRSK1/STXBP2/SLC22A1/LIN7A/PRKCG/CSPG5/VAMP2/MCTP1/GDNF/SYT11/ERC2/SYT5
GO:0017157	regulation of exocytosis	185	0.305494766899109	1.13708392912254	0.174887892376682	0.383446020732795	0.297495067464305	2189	tags=19%, list=13%, signal=17%	HMOX1/RIMS4/FCGR2B/CEACAM1/ATP9A/SYTL4/F2RL1/MICAL1/ADRA2A/SYT2/SYN1/LGALS9/PRAM1/SMPD3/DVL1/RAB15/RAB3B/DTNBP1/RIMS1/RAP1B/RIMS2/STX4/RALA/GAB2/STXBP2/PRKCG/RAC2/CSPG5/STXBP6/VAMP2/GATA2/SYT11/SDC1/PLA2G6/SYT5
GO:0070344	regulation of fat cell proliferation	11	0.585535163880958	1.27059453245943	0.175221238938053	0.384041474697502	0.297957048050423	1880	tags=36%, list=11%, signal=32%	PPARD/PER2/FGF10/GATA2
GO:0098543	detection of other organism	19	-0.470575198500878	-1.2335128314389	0.175308641975309	0.38409765179791	0.298000632829954	933	tags=42%, list=6%, signal=40%	CD1D/NOD1/TLR6/HLA-B/HLA-A/TLR2/TLR4/HLA-DRB1
GO:0043249	erythrocyte maturation	14	0.546466566070493	1.27712864645827	0.175652173913043	0.384515966255601	0.29832518043531	3684	tags=43%, list=22%, signal=34%	KLF2/L3MBTL3/TRIM58/BRD1/ERCC2/TAL1
GO:1900262	regulation of DNA-directed DNA polymerase activity	13	0.556789890849438	1.26972791463272	0.175746924428823	0.384515966255601	0.29832518043531	3001	tags=38%, list=18%, signal=32%	GINS2/CHTF18/GINS4/RFC2/RFC4
GO:1900264	positive regulation of DNA-directed DNA polymerase activity	13	0.556789890849438	1.26972791463272	0.175746924428823	0.384515966255601	0.29832518043531	3001	tags=38%, list=18%, signal=32%	GINS2/CHTF18/GINS4/RFC2/RFC4
GO:0098915	membrane repolarization during ventricular cardiac muscle cell action potential	13	0.55567799865299	1.26719230724636	0.175746924428823	0.384515966255601	0.29832518043531	1969	tags=23%, list=12%, signal=20%	KCNJ8/KCNQ1/KCNJ5
GO:0048304	positive regulation of isotype switching to IgG isotypes	10	-0.587599240383744	-1.30235531826389	0.175925925925926	0.384772215057125	0.298523990047029	3339	tags=50%, list=20%, signal=40%	MSH2/MLH1/ATAD5/CD28/PTPRC
GO:0015937	coenzyme A biosynthetic process	11	-0.57166027587908	-1.30341718874909	0.176201372997712	0.38490532667499	0.298627264165407	2275	tags=64%, list=13%, signal=55%	ACAT1/SLC25A16/ACOT7/DCAKD/PPCS/PANK3/PANK1
GO:0008277	regulation of G protein-coupled receptor signaling pathway	123	0.330358218842836	1.17179194604306	0.176296296296296	0.38490532667499	0.298627264165407	3466	tags=26%, list=20%, signal=21%	C3/HOMER2/STMN1/EDN1/RAMP1/RGS12/BICD1/RASGRP4/GSK3A/KCTD8/RGS14/RGS4/CRTC3/RAMP2/MGLL/TMOD2/PPP1R9B/PDE4A/MGRN1/RGS18/OPRL1/APLNR/ADA/ARRB2/DGKQ/CRY1/GNG4/ARR3/ARRDC3/RGS20/UBQLN2/SYP
GO:0043524	negative regulation of neuron apoptotic process	145	0.321113221306181	1.16152883183558	0.176204819277108	0.38490532667499	0.298627264165407	2497	tags=21%, list=15%, signal=18%	IL10/HMOX1/NDNF/BTG2/JUN/CLCF1/SYNGAP1/MAP3K12/PTPRZ1/NR4A2/NRBP2/NRP1/HDGF/CITED1/CORO1A/BOK/CEBPB/PRKCG/NONO/BCL2L1/F2R/KRAS/GDNF/BCL2/NES/PCDHGC3/CNTF/PIK3CA/THAP11/ARRB2
GO:0098659	inorganic cation import across plasma membrane	125	-0.299273987724685	-1.13811367969244	0.17629179331307	0.38490532667499	0.298627264165407	1813	tags=15%, list=11%, signal=14%	TRPM4/TRPV2/ATP1B3/PRNP/SCN9A/SLC9A5/SLC30A1/SLC39A10/ATP1A1/SLC39A14/PPP3CA/SLC12A8/SLC12A2/CACNA2D1/MS4A1/P2RX1/AKAP5/SLC9A9/CACNA1H
GO:0099587	inorganic ion import across plasma membrane	125	-0.299273987724685	-1.13811367969244	0.17629179331307	0.38490532667499	0.298627264165407	1813	tags=15%, list=11%, signal=14%	TRPM4/TRPV2/ATP1B3/PRNP/SCN9A/SLC9A5/SLC30A1/SLC39A10/ATP1A1/SLC39A14/PPP3CA/SLC12A8/SLC12A2/CACNA2D1/MS4A1/P2RX1/AKAP5/SLC9A9/CACNA1H
GO:0043502	regulation of muscle adaptation	75	0.35596936964384	1.17930466278405	0.176375404530744	0.384942880088511	0.298656399831668	2920	tags=25%, list=17%, signal=21%	NR4A3/AIF1/HAND2/EDN1/GSK3A/FOXO1/CAMK2D/RGS4/CDK9/FOXP1/TNFRSF1A/SCN5A/PI16/IGFBP5/CAV3/CTDP1/PDE9A/JARID2/IGF1
GO:0034656	nucleobase-containing small molecule catabolic process	29	-0.413025225664238	-1.21195317700472	0.176470588235294	0.385015479876161	0.298712726087665	1574	tags=24%, list=9%, signal=22%	APOBEC3F/CDADC1/ENTPD7/ENPP4/APOBEC3G/GALT/APOBEC3C
GO:0048872	homeostasis of number of cells	282	0.285957829368259	1.11544238944375	0.176966292134831	0.385961558924722	0.299446737748134	3187	tags=23%, list=19%, signal=19%	SOX4/CXCL6/HMOX1/NFKBIZ/TUBA1A/PMAIP1/SKIL/MYB/TNFAIP3/SOX9/MERTK/IL6/KLF2/AKT3/HMGB2/ALAS2/ZFP36/ISG15/IL20RB/LGALS9/SMO/CARD11/SRF/LGALS2/KCNQ1/LDB1/CORO1A/FSTL1/MYCT1/ASXL1/SASH3/L3MBTL3/CFLAR/F2R/KRAS/EXT1/CSF1/TRIM58/GATA2/ACIN1/CDK5RAP3/IKZF1/BRD1/CDH2/BCL2/BCL6/RACGAP1/ADA/PPP2R3C/RASSF2/HSPA1B/ST6GALNAC1/TRAF3IP2/SPI1/SIT1/SLC25A38/HMGB1/NLRP6/ILDR2/HIPK2/HSCB/CCR7/HCLS1/GAPT
GO:0032252	secretory granule localization	12	-0.547812284971571	-1.27600619850307	0.177777777777778	0.387595449587034	0.30071438530876	1430	tags=50%, list=8%, signal=46%	PPFIA2/KIF5B/TANC2/RASGRP1/MAP2/USO1
GO:2000351	regulation of endothelial cell apoptotic process	46	0.385266612611394	1.18864084821172	0.178282009724473	0.388558547657474	0.301461601109547	1965	tags=24%, list=12%, signal=21%	THBS1/NDNF/GAS6/SEMA5A/TNFAIP3/ICAM1/CDH5/RAMP2/CD248/GATA2/TNF
GO:1903580	positive regulation of ATP metabolic process	31	-0.419899104295488	-1.2393195972919	0.178484107579462	0.388781881038162	0.301634873423151	2705	tags=29%, list=16%, signal=24%	PPARA/SLC4A4/PSEN1/NDUFC2/PINK1/PID1/APP/ENO1/MLXIPL
GO:0034698	response to gonadotropin	29	0.433575608409753	1.20993189367191	0.178509532062392	0.388781881038162	0.301634873423151	2455	tags=31%, list=15%, signal=27%	FSHR/INHBB/PLAT/EDN1/CCNA2/GATA6/CYP1B1/PAX8/NPR2
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	114	0.335214490321789	1.17327140784331	0.178736517719569	0.389139939488893	0.301912671645578	3404	tags=28%, list=20%, signal=23%	DAPK1/COL4A3/PMAIP1/F3/HIP1R/PYCARD/CASP1/BID/LGALS9/MTCH1/S100A9/LCK/TNFSF10/CASP2/BOK/ATP2A3/F2R/GRAMD4/TNF/BAD/NLRP3/SIRT1/MYC/NLRC4/NODAL/PDCD2/HMGB1/HTRA2/NLRP1/CASP8/HSF1/NLRP12
GO:0044060	regulation of endocrine process	39	0.409946873489782	1.21002600570159	0.179276315789474	0.390178554980381	0.302718477336609	3088	tags=36%, list=18%, signal=29%	CRHBP/C1QTNF1/INHBB/F2RL1/TACR2/GDF9/RETN/F2R/REN/CRH/CRY2/DAB2/AGTR1/CRY1
GO:0055007	cardiac muscle cell differentiation	112	0.337635031498861	1.17542010837191	0.1796875	0.390936625262421	0.303306623144636	1533	tags=17%, list=9%, signal=16%	MYH11/SIK1/KDM6B/PRICKLE1/TBX3/EDN1/NRG1/GSK3A/KAT2A/SRF/CDK1/RGS4/MYOCD/TCAP/GATA6/FOXP1/DKK1/PDGFRA/PI16
GO:0097106	postsynaptic density organization	37	0.410579348117177	1.20203774235329	0.17986798679868	0.391112591112591	0.303443145548409	2113	tags=22%, list=12%, signal=19%	CBLN1/LRFN4/SYNGAP1/LRRC4/GRID2/SHANK1/PTPRS/CDH2
GO:1905477	positive regulation of protein localization to membrane	88	-0.314941550878298	-1.14779555310285	0.17989417989418	0.391112591112591	0.303443145548409	1590	tags=20%, list=9%, signal=19%	GZMB/ITGB1/ATP2C1/PRNP/FIS1/DPP10/PDZK1/SPTBN1/STX3/MAPK8/PGRMC1/SLC5A3/ACSL3/STOM/PLS1/LRP4/AKAP5/TNFAIP6
GO:0009308	amine metabolic process	109	0.336441523866617	1.17411910109749	0.180152671755725	0.39146064303297	0.30371318024413	1130	tags=12%, list=7%, signal=11%	NNMT/MAOB/TGFB2/SMOX/VCAM1/PNMT/ABAT/GDPD3/NR4A2/HAND2/SLC7A7/KYNU/TDO2
GO:0071453	cellular response to oxygen levels	150	-0.289495941414936	-1.12890751987871	0.18018018018018	0.39146064303297	0.30371318024413	1696	tags=17%, list=10%, signal=15%	DDR2/SUV39H2/CARD16/PINK1/AIFM1/BNIP3L/DDAH1/ATP6AP1/RORA/IRAK1/CPEB2/ENO1/EPHA4/NOL3/STC1/P4HB/FAM162A/PDK1/PGK1/PDK3/STC2/KCNK3/BNIP3/AK4/MT3
GO:0042471	ear morphogenesis	117	0.332079911933466	1.16890204533267	0.18030303030303	0.391590723864563	0.303814102939055	3833	tags=23%, list=23%, signal=18%	WNT5A/SOX9/SOBP/CHRNA10/TBX3/EDN1/KCNQ1/DVL1/TBX2/TCAP/FGF10/MSX1/GATA2/PAX8/NOG/CDH23/TSHZ1/PTK7/ZEB1/TPRN/NIPBL/SPRY2/CHRNA9/CTHRC1/KCNQ4/DVL2/FGF8
GO:0097428	protein maturation by iron-sulfur cluster transfer	11	-0.56973898460252	-1.29903653789731	0.180778032036613	0.391937867225823	0.304083432732804	619	tags=55%, list=4%, signal=53%	CISD1/MMS19/GLRX5/ISCA2/ISCA1/BOLA3
GO:0010998	regulation of translational initiation by eIF2 alpha phosphorylation	11	-0.565433883980572	-1.28922066930068	0.180778032036613	0.391937867225823	0.304083432732804	2686	tags=55%, list=16%, signal=46%	DNAJC3/FECH/TMED2/EIF2AK1/EIF2AK4/EIF2AK3
GO:0071600	otic vesicle morphogenesis	10	0.598497789569748	1.27749441223464	0.180701754385965	0.391937867225823	0.304083432732804	1205	tags=30%, list=7%, signal=28%	SOX9/TCAP/FGF10
GO:0071902	positive regulation of protein serine/threonine kinase activity	174	0.306570866657304	1.13583635460668	0.180740740740741	0.391937867225823	0.304083432732804	2068	tags=18%, list=12%, signal=16%	PDGFB/WNT5A/THBS1/CAMK1/IL1B/CD24/S100A12/MAP2K7/TNFSF11/ADRA2A/MAP3K12/ERBB2/LTF/EDN1/FGFR1/FERMT2/CALM2/TRAF2/AXIN1/DAB2IP/EGFR/AGER/HMGA2/DKK1/PDGFD/TGFA/TELO2/TNF/CDC6/PAK1/SRC
GO:0051262	protein tetramerization	90	-0.310880348134015	-1.13497994028583	0.180592991913747	0.391937867225823	0.304083432732804	2381	tags=23%, list=14%, signal=20%	FARSB/GLS/HSD17B8/OXA1L/ALDH9A1/RRM1/TRPM4/TRPM3/PKD2L1/SNCA/CBR4/ALDOA/SOD2/ACOT13/TRPM7/ME1/MS4A1/B2M/HLA-DRB1/GBP5/CRYZ
GO:0098789	pre-mRNA cleavage required for polyadenylation	12	0.568818792575379	1.24972201631673	0.181159420289855	0.392254628871047	0.304329190993213	5151	tags=58%, list=30%, signal=41%	CPSF4/TUT1/CPSF7/CPSF1/CSTF2/CPSF6/CSTF2T
GO:0032908	regulation of transforming growth factor beta1 production	12	0.568471372812198	1.24895871852731	0.181159420289855	0.392254628871047	0.304329190993213	3746	tags=50%, list=22%, signal=39%	THBS1/TYROBP/GATA6/TSKU/FURIN/FOXP3
GO:0033262	regulation of nuclear cell cycle DNA replication	12	0.568358594057187	1.24871093822372	0.181159420289855	0.392254628871047	0.304329190993213	4233	tags=75%, list=25%, signal=56%	DACH1/DBF4B/BCL6/ATRX/DBF4/WIZ/INO80/CDC7/CDT1
GO:0015740	C4-dicarboxylate transport	30	-0.413505428086821	-1.22321768685852	0.181176470588235	0.392254628871047	0.304329190993213	3570	tags=37%, list=21%, signal=29%	SLC25A10/SLC1A1/LRRC8D/LRRC8E/SLC25A13/SLC25A30/SLC13A3/SLC1A2/SLC25A18/SLC12A2/UCP2
GO:1902904	negative regulation of supramolecular fiber organization	143	0.322031232462801	1.1610977685082	0.181268882175227	0.392318102807365	0.304378436993813	3060	tags=27%, list=18%, signal=23%	ARHGEF2/TMSB4X/ARHGAP28/STMN1/TMOD1/HIP1R/MYADM/PLEKHH2/SSH3/ARHGEF18/VILL/CLIP3/INPP5K/KANK1/SPTBN5/CDH5/PICK1/WASF2/CORO1A/AVIL/TMOD2/EPS8/PRKCD/APC2/SHANK1/PIK3R1/PFDN2/TMSB15A/TJP1/CAV3/PIK3CA/CORO1B/CORO2B/SWAP70/PFDN1/ARHGAP6/SCIN/PFDN4/APC
GO:0043583	ear development	209	0.299416082175679	1.13144926571537	0.181422351233672	0.39251363255775	0.304530137971622	3833	tags=22%, list=23%, signal=17%	HES1/WNT5A/CEBPD/DCHS1/TGFB2/SOX9/SOBP/CHRNA10/TBX3/EDN1/CCNA2/SHROOM2/KCNQ1/DVL1/TBX2/TCAP/FGF10/MSX1/MCM2/JAG1/LIN7A/GATA2/PAX8/BCL2/TSKU/MAPKAPK2/NOG/TTC8/CDH23/TSHZ1/PTK7/CCM2/DDR1/ZEB1/TPRN/NIPBL/SHH/CDKN1B/JAG2/SPRY2/CHRNA9/CTHRC1/KCNQ4/DVL2/FGF8
GO:1903543	positive regulation of exosomal secretion	15	0.530782660238792	1.26208997524851	0.181506849315068	0.392559857057772	0.304566001065797	3362	tags=47%, list=20%, signal=37%	SMPD3/SDC1/HGS/ATP13A2/TSG101/SNF8/PDCD6IP
GO:0032623	interleukin-2 production	62	0.365628605479783	1.17544357848513	0.181672025723473	0.392643954100992	0.30463124742172	2474	tags=29%, list=15%, signal=25%	HOMER2/IL1B/LAG3/TNFAIP3/ZFP36/GBP1/IL20RB/IL1A/VSIG4/CARD11/TRAF2/PRKCQ/SASH3/RIPK2/HOMER3/PRKD2/HDAC7/CD34
GO:0032663	regulation of interleukin-2 production	62	0.365628605479783	1.17544357848513	0.181672025723473	0.392643954100992	0.30463124742172	2474	tags=29%, list=15%, signal=25%	HOMER2/IL1B/LAG3/TNFAIP3/ZFP36/GBP1/IL20RB/IL1A/VSIG4/CARD11/TRAF2/PRKCQ/SASH3/RIPK2/HOMER3/PRKD2/HDAC7/CD34
GO:1905710	positive regulation of membrane permeability	45	-0.381059053006924	-1.20578560786393	0.182291666666667	0.393846276349317	0.305564064347805	2573	tags=24%, list=15%, signal=21%	GCLC/GSK3B/GZMB/PPIF/BNIP3L/LAPTM5/SLC25A4/MAPK8/RHOT1/BNIP3/MT3
GO:1902237	positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	10	0.596609922625072	1.27346475746415	0.182456140350877	0.393927875243665	0.305627372524879	3337	tags=50%, list=20%, signal=40%	PMAIP1/BOK/NCK2/SIRT1/DDIT3
GO:0060732	positive regulation of inositol phosphate biosynthetic process	13	-0.532265974403697	-1.26061731510827	0.182448036951501	0.393927875243665	0.305627372524879	1726	tags=15%, list=10%, signal=14%	SNCA/LHCGR
